n,N,N_label,standard_paper_grid,seed,scaled_budget,Delta_N_u_total,Delta_N_u_mean_term,Delta_N_u_cov_term,self_consistency_kl_u
5000,5000,N=n,1,17,0.0082644628099173,8.944229326714721,2.3151622869172024,6.629067039797519,-0.040905723273885
5000,5000,N=n,1,18,0.0082644628099173,6.879350030864362,0.532010210613908,6.347339820250454,3.0451323854453424e-05
5000,5000,N=n,1,19,0.0082644628099173,7.386591394904247,1.0523186797670854,6.334272715137162,0.035307872854818
5000,5000,N=n,1,20,0.0082644628099173,7.678293861996236,0.4940065525096685,7.184287309486567,0.0237671806357164
5000,5000,N=n,1,21,0.0082644628099173,7.699542906918692,1.0426760136356887,6.656866893283004,-0.0596907114493417
5000,5000,N=n,1,22,0.0082644628099173,6.941713605377505,0.4228709482289105,6.5188426571485945,-0.0369761555061103
5000,5000,N=n,1,23,0.0082644628099173,8.111046655597882,0.9846146619263724,7.12643199367151,-0.0232404970400393
5000,5000,N=n,1,24,0.0082644628099173,7.717277838928071,0.4827145666467846,7.234563272281287,-0.0373735257030408
5000,5000,N=n,1,25,0.0082644628099173,6.92180893549233,0.9973808817749186,5.924428053717412,0.063830597884199
5000,5000,N=n,1,26,0.0082644628099173,8.060056920140985,1.0631841418457608,6.996872778295224,0.0188779619138662
5000,5000,N=n,1,27,0.0082644628099173,8.011108385625976,0.5627072929089371,7.448401092717038,-0.0832093784132939
5000,5000,N=n,1,28,0.0082644628099173,7.111214681302353,0.6011577044727913,6.510056976829562,-0.0350542914677606
5000,5000,N=n,1,29,0.0082644628099173,7.167123336820852,1.1067260912113797,6.060397245609472,0.028153438880685
5000,5000,N=n,1,30,0.0082644628099173,8.697533429496536,0.8432536088829743,7.854279820613562,0.0595665684467089
5000,5000,N=n,1,31,0.0082644628099173,7.9077111398666755,0.987136681803662,6.9205744580630135,0.0234291217158726
5000,5000,N=n,1,32,0.0082644628099173,7.18372150121689,0.790537229848485,6.393184271368405,0.0876865240290862
5000,5000,N=n,1,33,0.0082644628099173,7.655133953722246,0.5968200705179026,7.0583138832043435,-0.0190526992752101
5000,5000,N=n,1,34,0.0082644628099173,7.574725593688838,0.7411390262176077,6.8335865674712295,-0.0763906673613025
5000,5000,N=n,1,35,0.0082644628099173,7.434187134586039,1.540295697776887,5.893891436809152,0.0154958757764552
5000,5000,N=n,1,36,0.0082644628099173,8.726163109853818,3.0251594961537096,5.701003613700109,-0.1235799405530084
5000,5000,N=n,1,37,0.0082644628099173,8.011413637619412,1.2358409600225726,6.7755726775968395,-0.0094168312875496
5000,5000,N=n,1,38,0.0082644628099173,7.802969300301351,0.7060732879682001,7.096896012333151,0.0373277570315398
5000,5000,N=n,1,39,0.0082644628099173,8.27944807537124,1.4319661462759543,6.847481929095286,0.0121326789178334
5000,5000,N=n,1,40,0.0082644628099173,8.585747536723135,0.8116569169447745,7.77409061977836,0.0718848604464111
5000,5000,N=n,1,41,0.0082644628099173,7.531546675645021,0.9250579605580724,6.6064887150869485,0.0919619883550684
5000,5000,N=n,1,42,0.0082644628099173,7.225214897922551,1.2855244258777008,5.93969047204485,-0.0161100069370402
5000,5000,N=n,1,43,0.0082644628099173,7.6900203716487665,0.4438740007440165,7.24614637090475,0.0324508620833826
5000,5000,N=n,1,44,0.0082644628099173,7.271593451664344,1.269647099045356,6.0019463526189885,0.0238827852375304
5000,5000,N=n,1,45,0.0082644628099173,8.346219042455772,1.8393680928922969,6.506850949563475,0.0530438435006345
5000,5000,N=n,1,46,0.0082644628099173,6.624895224763256,0.5266641229418979,6.098231101821359,-0.0064429798263696
5000,5000,N=n,1,47,0.0082644628099173,7.095299310698158,0.3559555319207859,6.739343778777371,0.0894517678391012
5000,5000,N=n,1,48,0.0082644628099173,6.722499832009946,0.6743668860925531,6.048132945917393,-0.0038571035127255
5000,5000,N=n,1,49,0.0082644628099173,8.082303248865125,1.2826868367755409,6.799616412089584,0.0579796588224642
5000,5000,N=n,1,50,0.0082644628099173,8.014209370465199,1.0147212767882254,6.999488093676973,0.0587936557594536
5000,5000,N=n,1,51,0.0082644628099173,10.17569084294198,2.095189688852215,8.080501154089763,-0.0609007074926771
5000,5000,N=n,1,52,0.0082644628099173,7.866655625411967,1.283746881581528,6.582908743830439,-0.0253076829820851
5000,5000,N=n,1,53,0.0082644628099173,8.780411326876592,1.3466957680094975,7.433715558867094,0.1204434949405367
5000,5000,N=n,1,54,0.0082644628099173,8.151133609867347,1.0137049464285723,7.137428663438776,0.0161251788531536
5000,5000,N=n,1,55,0.0082644628099173,7.972125006787147,1.835524595645572,6.1366004111415755,-0.0548610303121521
5000,5000,N=n,1,56,0.0082644628099173,7.4765246757303006,1.061421678887217,6.415102996843084,-0.117713120583316
5000,5000,N=n,1,57,0.0082644628099173,7.791152051594744,0.7561577308571144,7.0349943207376295,-0.0426812139568014
5000,5000,N=n,1,58,0.0082644628099173,8.12632622793779,1.0589596492071194,7.06736657873067,-0.0394281196670398
5000,5000,N=n,1,59,0.0082644628099173,6.122884061910001,0.2244558230787481,5.898428238831253,0.054808202331362
5000,5000,N=n,1,60,0.0082644628099173,7.024791270087366,0.9373831911567032,6.087408078930663,0.0187756061444419
5000,5000,N=n,1,61,0.0082644628099173,8.119259606894383,2.0938456260349323,6.025413980859451,-0.0662656530732839
5000,5000,N=n,1,62,0.0082644628099173,6.2365585472672045,0.435549208795248,5.801009338471957,-0.0650804409913482
5000,5000,N=n,1,63,0.0082644628099173,8.324261403323293,1.478923069910616,6.845338333412677,0.0248190871854922
5000,5000,N=n,1,64,0.0082644628099173,9.558879707582404,1.358880030405375,8.199999677177027,-0.0699617101581907
5000,5000,N=n,1,65,0.0082644628099173,8.081379771964624,1.1031893221664872,6.978190449798136,0.0170295922347672
5000,5000,N=n,1,66,0.0082644628099173,8.312115090807616,1.146100897748689,7.166014193058928,0.0537909851947009
5000,5000,N=n,1,67,0.0082644628099173,7.170838822050648,0.5400098779536384,6.63082894409701,0.0024426520354806
5000,5000,N=n,1,68,0.0082644628099173,7.485681390554628,0.857504548854028,6.628176841700601,-0.0947386301896452
5000,5000,N=n,1,69,0.0082644628099173,7.537063917576451,0.4284256244257462,7.108638293150705,-0.0434484890939486
5000,5000,N=n,1,70,0.0082644628099173,7.873232809915239,0.6766619581730906,7.196570851742148,0.0165648663977103
5000,5000,N=n,1,71,0.0082644628099173,9.061036970485231,0.9560752548010248,8.104961715684208,0.1097340003966372
5000,5000,N=n,1,72,0.0082644628099173,7.551446428299184,1.0743587139559445,6.47708771434324,0.1312991239279012
5000,5000,N=n,1,73,0.0082644628099173,7.536315861871831,1.485367312370231,6.0509485495016,-0.0051050293113455
5000,5000,N=n,1,74,0.0082644628099173,7.979879784023368,1.6128202891590149,6.367059494864353,0.0338774969198262
5000,5000,N=n,1,75,0.0082644628099173,7.3898167523865474,0.8479022917300636,6.541914460656484,-0.0635000736348547
5000,5000,N=n,1,76,0.0082644628099173,7.886424344036144,1.6614001111391226,6.225024232897022,0.0502001538394453
5000,5000,N=n,1,77,0.0082644628099173,7.711576417559252,0.8379246966299365,6.873651720929315,0.0220463144758525
5000,5000,N=n,1,78,0.0082644628099173,7.145916857403729,0.8933431340672467,6.252573723336482,-0.0170053478729067
5000,5000,N=n,1,79,0.0082644628099173,7.0746789724307275,0.7662635814649593,6.308415390965768,0.0650421617266533
5000,5000,N=n,1,80,0.0082644628099173,7.1525707325864145,0.6228019182258903,6.529768814360525,0.0313863356319457
5000,5000,N=n,1,81,0.0082644628099173,7.593674491609233,1.1210691490792128,6.47260534253002,-0.0640483525174166
5000,5000,N=n,1,82,0.0082644628099173,7.458877988221029,0.9823778403006896,6.476500147920339,-0.0192550053320072
5000,5000,N=n,1,83,0.0082644628099173,7.958605811297446,1.347281260724994,6.611324550572451,0.0472012078451968
5000,5000,N=n,1,84,0.0082644628099173,7.104992518576796,0.7510289444936861,6.35396357408311,-0.0388402547678303
5000,5000,N=n,1,85,0.0082644628099173,6.811826522132165,0.8605249315941452,5.951301590538019,0.0113905849669986
5000,5000,N=n,1,86,0.0082644628099173,8.20514261524744,1.573880496366722,6.631262118880718,0.0109148815402841
5000,5000,N=n,1,87,0.0082644628099173,6.688435230098611,0.991443893335281,5.696991336763331,0.0327177210767862
5000,5000,N=n,1,88,0.0082644628099173,7.207913442926567,0.6645251194045722,6.543388323521995,-0.0710077742552684
5000,5000,N=n,1,89,0.0082644628099173,7.231233150054161,1.3058380555224358,5.925395094531725,-0.0081223757773685
5000,5000,N=n,1,90,0.0082644628099173,7.2689800810072285,0.7704681745978554,6.498511906409373,0.0199253188813524
5000,5000,N=n,1,91,0.0082644628099173,8.315367864517267,0.9059265023797488,7.409441362137517,0.0892435301167262
5000,5000,N=n,1,92,0.0082644628099173,7.745816480302704,0.7222576859081471,7.023558794394557,-0.0447456434390135
5000,5000,N=n,1,93,0.0082644628099173,7.517980752439896,0.727377572638708,6.790603179801188,0.0310468705572099
5000,5000,N=n,1,94,0.0082644628099173,7.083900091496209,0.5376612774494683,6.54623881404674,0.0792409648655841
5000,5000,N=n,1,95,0.0082644628099173,6.785852165090885,0.901815911030854,5.884036254060032,-0.1180746598536006
5000,5000,N=n,1,96,0.0082644628099173,6.847951324440749,0.5546252708258121,6.293326053614937,0.0267575205395478
5000,5000,N=n,1,97,0.0082644628099173,6.651314261076923,0.8006203308707462,5.850693930206177,0.0056692938510398
5000,5000,N=n,1,98,0.0082644628099173,7.26465611722237,0.74708025199186,6.51757586523051,0.0180646146661235
5000,5000,N=n,1,99,0.0082644628099173,7.576940939331042,1.220576992611333,6.356363946719709,0.0205732030194544
5000,5000,N=n,1,100,0.0082644628099173,6.465216134566666,0.4579580239080726,6.007258110658594,0.0483767584877229
5000,42585,N=n log(n),1,0,0.0703884297520661,4.418035543708347,0.4981823138384093,3.919853229869938,-0.0603468925730733
5000,42585,N=n log(n),1,1,0.0703884297520661,4.933457992234016,0.953014771456215,3.9804432207778007,0.0647819178106771
5000,42585,N=n log(n),1,2,0.0703884297520661,4.284283572314354,0.6465839200713146,3.63769965224304,0.0048802383740111
5000,42585,N=n log(n),1,3,0.0703884297520661,4.3833741208348,1.0484988092261212,3.3348753116086787,-0.0167962245383368
5000,42585,N=n log(n),1,4,0.0703884297520661,5.070413804654432,1.3033791149781595,3.767034689676272,-0.0203582550668482
5000,42585,N=n log(n),1,5,0.0703884297520661,4.238695492683817,0.3811781972555312,3.857517295428286,-0.0779113337649055
5000,42585,N=n log(n),1,6,0.0703884297520661,4.618674139319526,0.9404694394877734,3.678204699831753,-0.007807813797864
5000,42585,N=n log(n),1,7,0.0703884297520661,4.396253701294939,0.6723240070436958,3.723929694251243,-0.0644691530388464
5000,42585,N=n log(n),1,8,0.0703884297520661,5.44950762243188,1.104458620687777,4.345049001744103,-0.0829227627551608
5000,42585,N=n log(n),1,9,0.0703884297520661,5.1187446258948475,1.2370005337470031,3.881744092147844,-0.0851765969756695
5000,42585,N=n log(n),1,10,0.0703884297520661,4.729660644703466,0.5609200132682116,4.168740631435254,-0.0375930575910263
5000,42585,N=n log(n),1,11,0.0703884297520661,4.291978532142439,0.536358496733735,3.755620035408704,-0.0338646436191667
5000,42585,N=n log(n),1,12,0.0703884297520661,4.900387966745087,1.5633339275704694,3.3370540391746175,-0.0801882330177048
5000,42585,N=n log(n),1,13,0.0703884297520661,3.899563780077183,0.7553151227107382,3.144248657366445,0.0015394809048969
5000,42585,N=n log(n),1,14,0.0703884297520661,4.249700346542957,0.2165416706786376,4.033158675864319,-0.0991295074788439
5000,42585,N=n log(n),1,15,0.0703884297520661,6.061994636596157,1.4802276342828558,4.581767002313301,0.1215096497610124
5000,42585,N=n log(n),1,16,0.0703884297520661,3.93410876301001,0.4245513331670373,3.509557429842973,-0.0671958808212303
5000,42585,N=n log(n),1,17,0.0703884297520661,3.972803942989379,0.2198279150615121,3.7529760279278666,0.0267005408992676
5000,42585,N=n log(n),1,18,0.0703884297520661,4.602410120440815,0.6822001554081131,3.9202099650327025,-0.0237058930411713
5000,42585,N=n log(n),1,19,0.0703884297520661,4.955173498960015,0.7876067162786613,4.167566782681353,0.0095962620842783
5000,42585,N=n log(n),1,20,0.0703884297520661,3.640968734792852,0.5883157157658845,3.052653019026968,0.0147873520597661
5000,42585,N=n log(n),1,21,0.0703884297520661,4.093800272418117,0.1865660444703243,3.907234227947793,0.0516308080049635
5000,42585,N=n log(n),1,22,0.0703884297520661,4.464259572116561,0.5772090998668677,3.887050472249694,0.0308479420631597
5000,42585,N=n log(n),1,23,0.0703884297520661,4.2764888909553065,0.5492965449897632,3.727192345965543,-0.0589214746909105
5000,42585,N=n log(n),1,24,0.0703884297520661,3.949174209320894,0.7921727053124973,3.157001504008397,0.0380677487277466
5000,42585,N=n log(n),1,25,0.0703884297520661,5.637232889269959,1.5624169766679392,4.07481591260202,0.116708508906251
5000,42585,N=n log(n),1,26,0.0703884297520661,4.459929099642573,1.4950192206224395,2.9649098790201336,-0.0169854141642048
5000,42585,N=n log(n),1,27,0.0703884297520661,4.273000440555128,0.62726579082153,3.6457346497335976,-0.0155851146183989
5000,42585,N=n log(n),1,28,0.0703884297520661,4.189210362327275,0.5631832038328817,3.6260271584943937,0.0184674681997076
5000,42585,N=n log(n),1,29,0.0703884297520661,5.0087259431887885,1.1809750250897444,3.827750918099044,0.0021048641652208
5000,42585,N=n log(n),1,30,0.0703884297520661,4.0251355372816855,0.3577335026579707,3.6674020346237146,-0.0759507589804076
5000,42585,N=n log(n),1,31,0.0703884297520661,4.152940200632196,0.8677577755084249,3.2851824251237716,0.0095136522959104
5000,42585,N=n log(n),1,32,0.0703884297520661,3.931350701508624,0.2266159936313964,3.7047347078772273,-0.0477343875765841
5000,42585,N=n log(n),1,33,0.0703884297520661,5.346938698685271,1.4865627880977854,3.8603759105874857,-0.0375013085429161
5000,42585,N=n log(n),1,34,0.0703884297520661,3.228438974749455,0.0185842174752244,3.209854757274231,0.0185708966829011
5000,42585,N=n log(n),1,35,0.0703884297520661,4.465863027569998,0.7384052580726279,3.72745776949737,-0.0644108671765696
5000,42585,N=n log(n),1,36,0.0703884297520661,4.947734351601987,1.3626003661814023,3.585133985420585,0.0322674366749474
5000,42585,N=n log(n),1,37,0.0703884297520661,5.682055130611152,2.1791646635846607,3.502890467026491,0.0379284719357042
5000,42585,N=n log(n),1,38,0.0703884297520661,4.547346672569688,1.2161375554961489,3.3312091170735396,-0.0755735316063769
5000,42585,N=n log(n),1,39,0.0703884297520661,4.788573485738317,1.0645147697015065,3.7240587160368097,0.0262173318344197
5000,42585,N=n log(n),1,40,0.0703884297520661,6.29725796768808,2.4653177556117507,3.8319402120763297,-0.0058054078552166
5000,42585,N=n log(n),1,41,0.0703884297520661,4.148498723359597,0.4850832383374835,3.6634154850221137,-0.0041635143424076
5000,42585,N=n log(n),1,42,0.0703884297520661,3.822235602085245,0.0729017209785018,3.749333881106743,-0.0179268412153408
5000,42585,N=n log(n),1,43,0.0703884297520661,5.338634771462703,1.2876519420739898,4.050982829388714,-0.0068626904253099
5000,42585,N=n log(n),1,44,0.0703884297520661,3.772618680091469,0.1732163114734762,3.599402368617993,0.0209122708980135
5000,42585,N=n log(n),1,45,0.0703884297520661,6.196751865894422,2.917869946758968,3.278881919135454,-0.0341420174847503
5000,42585,N=n log(n),1,46,0.0703884297520661,3.930242047324114,0.2410400534994574,3.689201993824657,0.116011215891058
5000,42585,N=n log(n),1,47,0.0703884297520661,4.2374706198312415,0.1379861055539895,4.099484514277252,0.0213881874399517
5000,42585,N=n log(n),1,48,0.0703884297520661,3.6735139656902938,0.8016977260000253,2.8718162396902684,0.0660920152255693
5000,42585,N=n log(n),1,49,0.0703884297520661,4.205671944295064,0.8654863577883116,3.3401855865067525,0.092709139742102
5000,42585,N=n log(n),1,50,0.0703884297520661,4.011409894610999,0.5713793239316982,3.4400305706793013,-0.0151952566643684
5000,42585,N=n log(n),1,51,0.0703884297520661,4.879570984231771,0.973584329304209,3.9059866549275615,-0.0941759847308265
5000,42585,N=n log(n),1,52,0.0703884297520661,4.5012843959847455,0.5098068479934811,3.991477547991265,-0.0807626349975941
5000,42585,N=n log(n),1,53,0.0703884297520661,5.992410673010957,1.910670788009229,4.081739885001728,0.0223658582007843
5000,42585,N=n log(n),1,54,0.0703884297520661,6.405149464222151,2.950410764775774,3.454738699446377,0.0474478273282448
5000,42585,N=n log(n),1,55,0.0703884297520661,3.393210264639386,0.2789986263260605,3.114211638313325,-0.0108110828172788
5000,42585,N=n log(n),1,56,0.0703884297520661,4.0014532968332315,0.4168646501020079,3.5845886467312233,0.0518124030633739
5000,42585,N=n log(n),1,57,0.0703884297520661,4.015981370499241,0.3201009316534909,3.69588043884575,-0.0001568726514233
5000,42585,N=n log(n),1,58,0.0703884297520661,4.697445801915004,1.1447670166042223,3.552678785310782,-0.0123873009813765
5000,42585,N=n log(n),1,59,0.0703884297520661,4.497820356087012,0.7878111410902691,3.7100092149967434,-0.0525271301332375
5000,42585,N=n log(n),1,60,0.0703884297520661,4.592475807073764,0.6172758291013175,3.975199977972446,0.0146187213958553
5000,42585,N=n log(n),1,61,0.0703884297520661,4.869376624549926,1.2877764025898992,3.581600221960027,0.0300448608034301
5000,42585,N=n log(n),1,62,0.0703884297520661,3.518105352116678,0.4467459999391771,3.0713593521775007,0.0169170917781435
5000,42585,N=n log(n),1,63,0.0703884297520661,4.8000610621933335,0.2039072258971941,4.596153836296139,-0.0827166693571296
5000,42585,N=n log(n),1,64,0.0703884297520661,3.85460251302308,0.3072554138719162,3.547347099151164,-0.0793112684084082
5000,42585,N=n log(n),1,65,0.0703884297520661,4.208818207999961,0.36938859775238,3.839429610247582,-0.0446669030553781
5000,42585,N=n log(n),1,66,0.0703884297520661,4.642143109164731,1.4218333919460804,3.220309717218651,0.0545991841456398
5000,42585,N=n log(n),1,67,0.0703884297520661,4.419457483181686,0.6016717131354419,3.817785770046244,0.0169336190740608
5000,42585,N=n log(n),1,68,0.0703884297520661,4.780791411589073,1.473783661773639,3.3070077498154333,-0.0843969679450062
5000,42585,N=n log(n),1,69,0.0703884297520661,3.9634476845180826,0.3815283358050071,3.5819193487130754,0.0208140250516969
5000,42585,N=n log(n),1,70,0.0703884297520661,5.54946558508958,1.8261304740909483,3.7233351109986312,0.0185112347038355
5000,42585,N=n log(n),1,71,0.0703884297520661,4.413002372048558,0.6026533553464212,3.810349016702137,-0.1136601331514306
5000,42585,N=n log(n),1,72,0.0703884297520661,6.151606501735082,2.8165702188538733,3.335036282881209,-0.0652718073458865
5000,42585,N=n log(n),1,73,0.0703884297520661,4.391787087259483,0.8808776402325965,3.5109094470268865,-0.1249068171913497
5000,42585,N=n log(n),1,74,0.0703884297520661,4.5026591355532,1.3666655516156232,3.1359935839375765,-0.045211713078217
5000,42585,N=n log(n),1,75,0.0703884297520661,4.213878236566288,0.1556264801319603,4.058251756434327,-0.0011196582005361
5000,42585,N=n log(n),1,76,0.0703884297520661,4.46804947182682,0.460733540438277,4.007315931388543,-0.0140564531940499
5000,42585,N=n log(n),1,77,0.0703884297520661,4.287876371165117,0.946542931046269,3.3413334401188486,-0.0246129298871501
5000,42585,N=n log(n),1,78,0.0703884297520661,4.332254120820885,0.7420334041992295,3.590220716621655,0.0851268068862892
5000,42585,N=n log(n),1,79,0.0703884297520661,3.446772090943595,0.2437639092881554,3.2030081816554397,-0.0958333321386914
5000,42585,N=n log(n),1,80,0.0703884297520661,5.116396916507642,0.918300560676143,4.198096355831499,-0.0320127386733682
5000,42585,N=n log(n),1,81,0.0703884297520661,3.5096216583568496,0.2910798788779485,3.218541779478901,-0.0129627405894996
5000,42585,N=n log(n),1,82,0.0703884297520661,4.520879133138995,0.8025330771142791,3.718346056024716,-0.0080916281545275
5000,42585,N=n log(n),1,83,0.0703884297520661,5.800706728280474,1.9827245777653173,3.817982150515157,0.0230815894325013
5000,42585,N=n log(n),1,84,0.0703884297520661,3.685618080961342,0.1652156481389376,3.5204024328224044,-0.0421568818286187
5000,42585,N=n log(n),1,85,0.0703884297520661,4.930101481234667,0.9449088478616844,3.985192633372982,0.0625003927642492
5000,42585,N=n log(n),1,86,0.0703884297520661,4.055275951256866,0.1809958121334805,3.8742801391233854,-0.0034741206315833
5000,42585,N=n log(n),1,87,0.0703884297520661,4.878148303273393,0.976534216842698,3.901614086430696,0.0382807773385897
5000,42585,N=n log(n),1,88,0.0703884297520661,6.021785149314112,2.575453311138705,3.446331838175407,0.0230409663686323
5000,42585,N=n log(n),1,89,0.0703884297520661,4.29451630905646,0.2368169369158383,4.057699372140622,-0.0072638842352078
5000,42585,N=n log(n),1,90,0.0703884297520661,4.5662805391689965,0.6675497660366454,3.898730773132351,-0.0992439754435168
5000,42585,N=n log(n),1,91,0.0703884297520661,4.313856156106449,0.7284851014889486,3.5853710546175,-0.1006063777559263
5000,42585,N=n log(n),1,92,0.0703884297520661,3.948095439403863,0.7416733652827312,3.206422074121132,0.0002822651602201
5000,42585,N=n log(n),1,93,0.0703884297520661,5.947450204091115,1.781513466626378,4.165936737464737,0.036779819406372
5000,42585,N=n log(n),1,94,0.0703884297520661,4.271614090968504,0.2095283780358491,4.062085712932655,0.0195366760199134
5000,42585,N=n log(n),1,95,0.0703884297520661,4.008710337542208,0.4529562562166553,3.555754081325553,0.0762745514515143
5000,42585,N=n log(n),1,96,0.0703884297520661,3.760135763013743,0.3354080901765197,3.424727672837223,0.0055098463661259
5000,42585,N=n log(n),1,97,0.0703884297520661,4.507749515007668,0.6182577278080383,3.8894917871996295,-0.0024460807765815
5000,42585,N=n log(n),1,98,0.0703884297520661,4.498754246600875,0.5075424858234372,3.991211760777438,0.033261525543525
5000,42585,N=n log(n),1,99,0.0703884297520661,4.920630106424675,1.385234978416736,3.5353951280079396,-0.0209910182852787
5000,42585,N=n log(n),1,100,0.0703884297520661,3.934159280127605,0.2768190874761153,3.657340192651489,0.1371059073153011
5000,353553,N=n^(3/2),1,0,0.5843851239669422,2.904066556212893,0.8864041969100322,2.017662359302861,0.0533453342161647
5000,353553,N=n^(3/2),1,1,0.5843851239669422,5.213064239160804,1.4673126297223256,3.745751609438478,0.031076361874451
5000,353553,N=n^(3/2),1,2,0.5843851239669422,2.918378384885533,0.8297221688736737,2.0886562160118594,0.0042881764714904
5000,353553,N=n^(3/2),1,3,0.5843851239669422,3.489080990752657,1.361051978201094,2.128029012551563,0.0018321925780507
5000,353553,N=n^(3/2),1,4,0.5843851239669422,2.8327311932482626,0.5227015365203425,2.31002965672792,-0.0089328189157126
5000,353553,N=n^(3/2),1,5,0.5843851239669422,2.4016804259887214,0.4459821257967008,1.9556983001920203,-0.1080670521837881
5000,353553,N=n^(3/2),1,6,0.5843851239669422,2.819056087176798,0.6484329084158925,2.1706231787609056,0.0152892660265708
5000,353553,N=n^(3/2),1,7,0.5843851239669422,4.455649487262816,2.3075490517587465,2.1481004355040696,-0.000413178858329
5000,353553,N=n^(3/2),1,8,0.5843851239669422,2.9125975588167456,0.2763507968851363,2.6362467619316092,0.0381427921609626
5000,353553,N=n^(3/2),1,9,0.5843851239669422,2.664090339723605,0.100047673620366,2.564042666103239,0.0779959809513569
5000,353553,N=n^(3/2),1,10,0.5843851239669422,4.49057550153533,1.1381015887241452,3.3524739128111847,0.1140579533834379
5000,353553,N=n^(3/2),1,11,0.5843851239669422,2.6441568763684424,0.0856945084162114,2.558462367952231,-0.0409424139040895
5000,353553,N=n^(3/2),1,12,0.5843851239669422,2.702229540870198,0.5518614330110183,2.1503681078591796,0.0062729689292763
5000,353553,N=n^(3/2),1,13,0.5843851239669422,2.79281219522975,0.4121596904313521,2.380652504798398,-0.0047819802482264
5000,353553,N=n^(3/2),1,14,0.5843851239669422,2.933238938971805,0.2965416100795529,2.636697328892252,0.0031970822392924
5000,353553,N=n^(3/2),1,15,0.5843851239669422,4.3131842878933355,1.2216789993063588,3.0915052885869763,0.062539327965582
5000,353553,N=n^(3/2),1,16,0.5843851239669422,3.2170995750834748,0.9689777833409372,2.2481217917425376,0.0482930111402256
5000,353553,N=n^(3/2),1,17,0.5843851239669422,2.9867450694315045,0.9518967676023168,2.0348483018291876,-0.0306329589470352
5000,353553,N=n^(3/2),1,18,0.5843851239669422,2.584397839642012,0.2135306349617174,2.3708672046802945,-0.1295485593977835
5000,353553,N=n^(3/2),1,19,0.5843851239669422,4.444670471823267,1.631708578402758,2.8129618934205087,0.0385459615265679
5000,353553,N=n^(3/2),1,20,0.5843851239669422,2.7323022464233726,0.2934296812723571,2.4388725651510157,-0.0349670329440075
5000,353553,N=n^(3/2),1,21,0.5843851239669422,3.0213511863106888,0.5025184026511164,2.5188327836595725,0.1159703229497216
5000,353553,N=n^(3/2),1,22,0.5843851239669422,4.339123134901187,1.1792636092123834,3.1598595256888036,-0.0512426998293855
5000,353553,N=n^(3/2),1,23,0.5843851239669422,3.108471065332766,0.2201003860749212,2.8883706792578447,0.0811515438076274
5000,353553,N=n^(3/2),1,24,0.5843851239669422,3.182968950622106,1.1430392629286297,2.0399296876934763,-0.0270687356185519
5000,353553,N=n^(3/2),1,25,0.5843851239669422,2.732305163417096,0.1614920298980571,2.5708131335190387,-0.0148786830791038
5000,353553,N=n^(3/2),1,26,0.5843851239669422,2.455679317656693,0.1618274951792219,2.293851822477471,0.0262506056221865
5000,353553,N=n^(3/2),1,27,0.5843851239669422,3.2227480477805055,0.5473290616294437,2.6754189861510618,-0.063816612892177
5000,353553,N=n^(3/2),1,28,0.5843851239669422,2.792651015983447,0.226004873448268,2.5666461425351788,0.0016936906326964
5000,353553,N=n^(3/2),1,29,0.5843851239669422,2.398915542955055,0.1677882273087041,2.2311273156463507,0.0436210889938423
5000,353553,N=n^(3/2),1,30,0.5843851239669422,2.9163268498677164,0.6306364912623518,2.2856903586053647,-0.0303623733947733
5000,353553,N=n^(3/2),1,31,0.5843851239669422,3.187019512242263,0.2858518298514106,2.9011676823908523,0.053301734953762
5000,353553,N=n^(3/2),1,32,0.5843851239669422,2.921889936265133,0.2588805411291996,2.6630093951359335,0.0038735799226512
5000,353553,N=n^(3/2),1,33,0.5843851239669422,4.412503179429928,1.3704750473956988,3.042028132034229,-0.0962101931608724
5000,353553,N=n^(3/2),1,34,0.5843851239669422,5.126900337562009,2.4329313108498267,2.693969026712182,0.0601883669570877
5000,353553,N=n^(3/2),1,35,0.5843851239669422,2.586011438017289,0.185636850503039,2.40037458751425,-0.0638823794029349
5000,353553,N=n^(3/2),1,36,0.5843851239669422,2.7727046760455414,0.4449732842162202,2.327731391829321,-0.0234349632618954
5000,353553,N=n^(3/2),1,37,0.5843851239669422,2.556600924253757,0.3951306727213679,2.161470251532389,0.0112563342356926
5000,353553,N=n^(3/2),1,38,0.5843851239669422,2.649587316581694,0.3455326659804475,2.3040546506012465,0.0080968739972747
5000,353553,N=n^(3/2),1,39,0.5843851239669422,2.789677385089949,0.71931907996229,2.070358305127659,-0.0630679555488859
5000,353553,N=n^(3/2),1,40,0.5843851239669422,2.7849113062635587,0.513285204299783,2.2716261019637756,-0.0430237102056888
5000,353553,N=n^(3/2),1,41,0.5843851239669422,3.206702048499302,0.5571771039273455,2.649524944571956,-0.0225680619885257
5000,353553,N=n^(3/2),1,42,0.5843851239669422,2.561986455471702,0.3506871954290171,2.2112992600426846,0.0195884623611993
5000,353553,N=n^(3/2),1,43,0.5843851239669422,3.66106357507787,0.8636090031617504,2.79745457191612,0.040724397894194
5000,353553,N=n^(3/2),1,44,0.5843851239669422,2.5716586883442942,0.1968841950889069,2.374774493255387,0.0286147727353901
5000,353553,N=n^(3/2),1,45,0.5843851239669422,4.436737015751763,2.478514496291307,1.958222519460456,0.0282441231816893
5000,353553,N=n^(3/2),1,46,0.5843851239669422,3.6908930848977097,0.962892730383542,2.728000354514167,0.0995877710976039
