method,n,N,N_label,seed,param,replicate_count,seed_mean_bias,seed_mean_abs_bias,seed_rmse_bias,replicate_bias_q05,replicate_bias_q25,replicate_bias_median,replicate_bias_q75,replicate_bias_q95
flow_npe,1000,1000,N=n,22,g,100,2.553853702545166,2.553853702545166,2.554134989040204,2.4872164487838746,2.5299419164657593,2.5565741062164307,2.580536365509033,2.60774564743042
flow_npe,1000,1000,N=n,23,g,100,3.148319511413574,3.148319511413574,3.1486744949576866,3.0700567722320558,3.1186989545822144,3.1462786197662354,3.179091215133667,3.2240787029266356
flow_npe,1000,1000,N=n,24,g,100,3.0008589935302736,3.0008589935302736,3.0023412429662883,2.850914216041565,2.928201675415039,3.003143310546875,3.0652503967285156,3.142249035835266
flow_npe,1000,1000,N=n,25,g,100,2.277707402706146,2.277707402706146,2.2832357503877896,2.024940323829651,2.1651161909103394,2.2691476345062256,2.407406806945801,2.508207321166992
flow_npe,1000,1000,N=n,26,g,100,2.6874358654022217,2.6874358654022217,2.692670804783442,2.4323033809661867,2.566586136817932,2.7037196159362793,2.81166934967041,2.9655145168304444
flow_npe,1000,1000,N=n,27,g,100,2.676544108390808,2.676544108390808,2.678946991072066,2.4670390844345094,2.60809326171875,2.6796743869781494,2.741248846054077,2.867212677001953
flow_npe,1000,1000,N=n,28,g,100,3.125501580238342,3.125501580238342,3.1273142496822324,2.9400626182556153,3.0477997064590454,3.1220083236694336,3.2015538215637207,3.290090227127075
flow_npe,1000,1000,N=n,29,g,100,2.1670803737640383,2.1670803737640383,2.171269186756351,1.9359921932220459,2.0966023206710815,2.17690110206604,2.256977081298828,2.3875569343566894
flow_npe,1000,1000,N=n,30,g,100,2.5118624901771547,2.5118624901771547,2.517871391136053,2.256416392326355,2.4149022102355957,2.508836507797241,2.633393883705139,2.7850447416305544
flow_npe,1000,1000,N=n,31,g,100,3.3776559734344485,3.3776559734344485,3.3785884598755977,3.241173577308655,3.320585250854492,3.3835694789886475,3.4347513914108276,3.5017733812332152
flow_npe,1000,1000,N=n,32,g,100,3.3087847518920896,3.3087847518920896,3.310143356086855,3.1656390190124513,3.2600609064102173,3.30055832862854,3.3788890838623047,3.4509918212890622
flow_npe,1000,1000,N=n,33,g,100,2.0899005842208864,2.0899005842208864,2.093561050157942,1.8705797076225281,2.0232126712799072,2.0943098068237305,2.1692569255828857,2.2680166482925417
flow_npe,1000,1000,N=n,34,g,100,2.6990835666656494,2.6990835666656494,2.701657814665798,2.4915101289749146,2.623284101486206,2.704514503479004,2.7693607807159424,2.893245077133179
flow_npe,1000,1000,N=n,35,g,100,2.705453939437866,2.705453939437866,2.709444674834505,2.4582440137863157,2.6153589487075806,2.705155849456787,2.806646943092346,2.9409016609191894
flow_npe,1000,1000,N=n,36,g,100,2.688126440048218,2.688126440048218,2.6920244606859924,2.431387948989868,2.5875535011291504,2.693993330001831,2.7988771200180054,2.888247275352478
flow_npe,1000,1000,N=n,37,g,100,2.568571844100952,2.568571844100952,2.5712745126061747,2.3654159784317015,2.4909441471099854,2.5736002922058105,2.651797294616699,2.7319987297058104
flow_npe,1000,1000,N=n,38,g,100,2.246804699897766,2.246804699897766,2.2483663483972443,2.1175980091094972,2.195691227912903,2.2442920207977295,2.3007898330688477,2.3977486848831178
flow_npe,1000,1000,N=n,39,g,100,2.240067038536072,2.240067038536072,2.242011900417686,2.0936991214752196,2.1805665493011475,2.2322728633880615,2.293124198913574,2.394772243499756
flow_npe,1000,1000,N=n,40,g,100,2.882681360244751,2.882681360244751,2.8850054062470476,2.715338134765625,2.7948907613754272,2.870161533355713,2.9432454109191895,3.0772338628768923
