method,n_obs,n_sims,budget_label,seed,delta0,pbs_array_index,pbs_job_id,pbs_exit_status,pbs_walltime,pbs_reason,pbs_stdout,pbs_stderr,output_dir,delta_dir,complete,status,missing_files,partial_files_present,partial_files,kl,mmd,kl_finite,mmd_finite,metrics_status,reference_shape,posterior_shape,shape_ok,metrics_json,kl_txt,mmd_txt,reference_samples_npz,posterior_samples_npz
flow_npe,1000,6907,N=n log(n),57,1.0,967,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/validation_curve.csv,0.16398798859630917,0.007161617279052734,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_57/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),58,1.0,968,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/validation_curve.csv,0.12611678906236856,0.008286118507385254,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_58/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),59,1.0,969,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/validation_curve.csv,0.10164811006769361,0.005517840385437012,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_59/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),60,1.0,970,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/validation_curve.csv,0.035995657100487743,0.001117110252380371,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_60/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),61,1.0,971,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/validation_curve.csv,0.021058443958989818,0.0004652738571166992,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_61/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),62,1.0,972,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/validation_curve.csv,0.0947697081645818,0.0025898218154907227,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_62/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),63,1.0,973,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/validation_curve.csv,0.0787268960679684,0.0037761926651000977,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_63/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),64,1.0,974,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/validation_curve.csv,0.10697471562345978,0.0011670589447021484,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_64/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),65,1.0,975,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/validation_curve.csv,0.1795165352563378,0.006764888763427734,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_65/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),66,1.0,976,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/validation_curve.csv,0.09119021790830631,0.0034700632095336914,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_66/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),67,1.0,977,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/validation_curve.csv,-0.01264696698577578,0.002005457878112793,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_67/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),68,1.0,978,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/validation_curve.csv,0.04454389805446615,0.0029996633529663086,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_68/delta_0_1/flow_npe_posterior_samples.npz
flow_npe,1000,6907,N=n log(n),69,1.0,979,,,,,,,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/config.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/flow_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/standardisation.npz;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/training_metadata.json;res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/validation_curve.csv,0.03021081035281584,0.001125335693359375,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/flow_npe_compat_n_obs_1000_n_sims_6907_seed_69/delta_0_1/flow_npe_posterior_samples.npz
